id,name,slug,domain,course_id,description,difficulty,value,is_active,created_at
493,Scratch Scratch,scratch-scratch,codecombat.com,65f32b6c87c07dbeb5ba1936,Any injury is just a scratch now.,beginner,0.5,1,2025-02-04 10:53:47
494,Go the Distance,go-the-distance,codecombat.com,65f32b6c87c07dbeb5ba1936,The distance function returns the number of empty squares in a direction.,beginner,0.5,1,2025-02-04 10:53:47
495,Zags,zags,codecombat.com,65f32b6c87c07dbeb5ba1936,Use distance to move the right amounts.,beginner,0.5,1,2025-02-04 10:53:47
496,While Master,while-master,codecombat.com,65f32b6c87c07dbeb5ba1936,While not enough while loops: write more while loops.,beginner,0.5,1,2025-02-04 10:53:47
497,Set to Blast,set-to-blast,codecombat.com,65f32b6c87c07dbeb5ba1936,"Zap anything you want, just don't blow up the world.",beginner,0.5,1,2025-02-04 10:53:47
498,Into the Jello,into-the-jello,codecombat.com,65f32b6c87c07dbeb5ba1936,Never again fear the gelatinous cube.,beginner,0.5,1,2025-02-04 10:53:47
499,While Inside,while-inside,codecombat.com,65f32b6c87c07dbeb5ba1936,Write nested while loops from scratch.,beginner,0.5,1,2025-02-04 10:53:47
500,Buffet,buffet,codecombat.com,65f32b6c87c07dbeb5ba1936,All you can eat!,beginner,0.5,1,2025-02-04 10:53:47
501,Healer,healer,codecombat.com,65f32b6c87c07dbeb5ba1936,Use heal to restore your health.,beginner,0.5,1,2025-02-04 10:53:47
502,Tough Enough,tough-enough,codecombat.com,65f32b6c87c07dbeb5ba1936,Four hearts is enough to beat a cube!,beginner,0.5,1,2025-02-04 10:53:47
503,Catching Breath,catching-breath,codecombat.com,65f32b6c87c07dbeb5ba1936,Heal while your health is less than 4.,beginner,0.5,1,2025-02-04 10:53:47
504,Double Batch,double-batch,codecombat.com,65f32b6c87c07dbeb5ba1936,Heal between cubes.,beginner,0.5,1,2025-02-04 10:53:47
505,Less Than,less-than,codecombat.com,65f32b6c87c07dbeb5ba1936,"Use the ""less than"" operator (<).",beginner,0.5,1,2025-02-04 10:53:47
506,Return Distance,return-distance,codecombat.com,65f32b6c87c07dbeb5ba1936,Go back while distance is greater than 0.,beginner,0.5,1,2025-02-04 10:53:47
507,Scattered,scattered,codecombat.com,65f32b6c87c07dbeb5ba1936,Distance lets you handle more complicated movements.,beginner,0.5,1,2025-02-04 10:53:47
508,Greater Than,greater-than,codecombat.com,65f32b6c87c07dbeb5ba1936,"Use the ""greater than"" operator (>).",beginner,0.5,1,2025-02-04 10:53:47
509,Vary All,vary-all,codecombat.com,65f32b6c87c07dbeb5ba1936,More variables! Variables for everything! Vary all the things!,beginner,0.5,1,2025-02-04 10:53:47
510,Greater Hero,greater-hero,codecombat.com,65f32b6c87c07dbeb5ba1936,Distance lets you handle more complicated movements.,beginner,0.5,1,2025-02-04 10:53:47
511,Code Master,code-master,codecombat.com,65f32b6c87c07dbeb5ba1936,You are ready for the ultimate coding challenge.,beginner,0.5,1,2025-02-04 10:53:47
512,Not My Type,not-my-type,codecombat.com,65f32b6c87c07dbeb5ba1936,You can use variables where you can use strings.,beginner,0.5,1,2025-02-04 10:53:47
513,Type Variables,type-variables,codecombat.com,65f32b6c87c07dbeb5ba1936,"Variables can store type strings like ""crab"".",beginner,0.5,1,2025-02-04 10:53:47
514,Set Your Steps,set-your-steps,codecombat.com,65f32b6c87c07dbeb5ba1936,Create a steps variable to count your steps.,beginner,0.5,1,2025-02-04 10:53:47
515,Looking Sharp,looking-sharp,codecombat.com,65f32b6c87c07dbeb5ba1936,Create variables when you look.,beginner,0.5,1,2025-02-04 10:53:47
516,Label Your Look,label-your-look,codecombat.com,65f32b6c87c07dbeb5ba1936,Practice creating variables when looking.,beginner,0.5,1,2025-02-04 10:53:47
517,Zap Smart,zap-smart,codecombat.com,65f32b6c87c07dbeb5ba1936,Save variables and then move to zap explosives near enemies.,beginner,0.5,1,2025-02-04 10:53:47
518,More Variables,more-variables,codecombat.com,65f32b6c87c07dbeb5ba1936,You can name variables whatever you want.,beginner,0.5,1,2025-02-04 10:53:47
519,Memory,memory,codecombat.com,65f32b6c87c07dbeb5ba1936,"Remember how far you moved, so you can move back.",beginner,0.5,1,2025-02-04 10:53:47
520,Variables,variables,codecombat.com,65f32b6c87c07dbeb5ba1936,Variables are like labeled boxes where your code stores things it needs to remember.,beginner,0.5,1,2025-02-04 10:53:47
521,Variable Spiral,variable-spiral,codecombat.com,65f32b6c87c07dbeb5ba1936,Practice changing variable values.,beginner,0.5,1,2025-02-04 10:53:47
522,Look and See,look-and-see,codecombat.com,65f32b6c87c07dbeb5ba1936,Variables let you remember what you saw before.,beginner,0.5,1,2025-02-04 10:53:47
523,Step Boxes,step-boxes,codecombat.com,65f32b6c87c07dbeb5ba1936,You can use variables to remember stuff in your code.,beginner,0.5,1,2025-02-04 10:53:47
524,Very Vary,very-vary,codecombat.com,65f32b6c87c07dbeb5ba1936,Use = to set a variable's value.,beginner,0.5,1,2025-02-04 10:53:47
525,Stylish Intent,stylish-intent,codecombat.com,5789587aad86a6efb573701f,Begin learning how to style various elements of a webpage.,easy,1,1,2025-02-04 10:53:47
526,Orders Wanted,orders-wanted,codecombat.com,5789587aad86a6efb573701f,Create numbered lists of the world's most wanted ogres and friends.,easy,1,1,2025-02-04 10:53:47
527,Classy,classy,codecombat.com,5789587aad86a6efb573701f,Get classy and individually style groups of elements!,easy,1,1,2025-02-04 10:53:47
528,"Identification, Please",identification-please,codecombat.com,5789587aad86a6efb573701f,Identify and control specific elements on the page.,easy,1,1,2025-02-04 10:53:47
529,Wanted Poster,wanted-poster,codecombat.com,5789587aad86a6efb573701f,Create a wanted poster with HTML and CSS.,easy,1,1,2025-02-04 10:53:47
530,Listing Liaison,listing-liaison,codecombat.com,5789587aad86a6efb573701f,Organize list elements efficiently without using breaks.,easy,1,1,2025-02-04 10:53:47
531,Dangerous Divide,dangerous-divide,codecombat.com,5789587aad86a6efb573701f,Learn how to group information on websites with wonderful dividing powers!,easy,1,1,2025-02-04 10:53:47
532,Big and Tall,big-and-tall,codecombat.com,5789587aad86a6efb573701f,"Images can be any shape or size. Big and tall, or small and stout.",easy,1,1,2025-02-04 10:53:47
533,Illustrious Imagery,illustrious-imagery,codecombat.com,5789587aad86a6efb573701f,The web has more than just text. Add images! Be illustrious.,easy,1,1,2025-02-04 10:53:47
534,Headliner,headliner,codecombat.com,5789587aad86a6efb573701f,"Label content using header tags, so everyone knows what is to follow.",easy,1,1,2025-02-04 10:53:47
535,Paragraph Paragon,paragraph-paragon,codecombat.com,5789587aad86a6efb573701f,Learn a better way of grouping content using paragraphs!,easy,1,1,2025-02-04 10:53:47
536,Breaking News,breaking-news,codecombat.com,5789587aad86a6efb573701f,"Break your ideas into nice, bite-sized chunks.",easy,1,1,2025-02-04 10:53:47
537,Humble Beginnings,humble-beginnings,codecombat.com,5789587aad86a6efb573701f,Begin the journey to becoming an expert web developer! Change text and watch your webpage grow.,easy,1,1,2025-02-04 10:53:47
538,JavaScript: Master of Names,javascript-master-of-names,codecombat.com,5789587aad86a6efb5737020,Use your new coding powers to target nameless enemies.,medium,2,1,2025-02-04 10:53:47
539,JavaScript: Lost in the Stacks,javascript-lost-in-the-stacks,codecombat.com,5789587aad86a6efb5737020,Use code blocks to find your way out of the library.,medium,2,1,2025-02-04 10:53:47
540,JavaScript: Patrol Buster,javascript-patrol-buster,codecombat.com,5789587aad86a6efb5737020,"Defeat ogre patrols with new, selective targeting skills.",medium,2,1,2025-02-04 10:53:47
541,JavaScript: Fire Dancing,javascript-fire-dancing,codecombat.com,5789587aad86a6efb5737020,Save typing (and your hero) with loops!,medium,2,1,2025-02-04 10:53:47
542,JavaScript: Back to Back,javascript-back-to-back,codecombat.com,5789587aad86a6efb5737020,"Patrol the village entrances, but stay defensive.",medium,2,1,2025-02-04 10:53:47
543,JavaScript: Maniac Munchkins,javascript-maniac-munchkins,codecombat.com,5789587aad86a6efb5737020,Defend yourself while munchkins attack! Break open a chest and take the spoils.,medium,2,1,2025-02-04 10:53:47
544,JavaScript: True Names,javascript-true-names,codecombat.com,5789587aad86a6efb5737020,Learn an enemy's true name to defeat it.,medium,2,1,2025-02-04 10:53:47
545,JavaScript: Stillness in Motion,javascript-stillness-in-motion,codecombat.com,5789587aad86a6efb5737020,Remain centered with nested if-statements.,medium,2,1,2025-02-04 10:53:47
546,JavaScript: A Fine Mint,javascript-a-fine-mint,codecombat.com,5789587aad86a6efb5737020,Ogre Peons are trying to steal your coins! Don't let them snag your rightful earnings!,medium,2,1,2025-02-04 10:53:47
547,JavaScript: Return to Thornbush Farm,javascript-return-to-thornbush-farm,codecombat.com,5789587aad86a6efb5737020,"Ogres are invading again, and the only cure is more parameters!",medium,2,1,2025-02-04 10:53:47
548,Query Confirmed,query-confirmed,codecombat.com,5789587aad86a6efb5737020,Get introduced to the basics of the web's most popular library: jQuery.,medium,2,1,2025-02-04 10:53:47
549,Clickthrough,clickthrough,codecombat.com,5789587aad86a6efb5737020,Interactive elements are a staple of the web!,medium,2,1,2025-02-04 10:53:47
550,Disappearing Act,disappearing-act,codecombat.com,5789587aad86a6efb5737020,"Make elements vanish and appear! Astound your enemies, bewilder your friends.",medium,2,1,2025-02-04 10:53:47
551,Toggulation,toggulation,codecombat.com,5789587aad86a6efb5737020,"Toggle classes, on and off, to create improve interactability in the page!",medium,2,1,2025-02-04 10:53:47
552,Eventful Selectors,eventful-selectors,codecombat.com,5789587aad86a6efb5737020,Use a single event listener to act on multiple elements.,medium,2,1,2025-02-04 10:53:47
553,Sibling Rivalry,sibling-rivalry,codecombat.com,5789587aad86a6efb5737020,Select an element's neighbors to control the neighborhood!,medium,2,1,2025-02-04 10:53:47
554,Border Patrol,border-patrol,codecombat.com,5789587aad86a6efb5737020,Adding borders to elements helps separate them from other elements.,medium,2,1,2025-02-04 10:53:47
555,Marginal Utility,marginal-utility,codecombat.com,5789587aad86a6efb5737020,Margins and padding are used to separate content.,medium,2,1,2025-02-04 10:53:47
556,Transformative Properties,transformative-properties,codecombat.com,5789587aad86a6efb5737020,"Rotate, scale, or move elements using transform!",medium,2,1,2025-02-04 10:53:47
557,Animania,animania,codecombat.com,5789587aad86a6efb5737020,Animation is about squishing and squashing elements!,medium,2,1,2025-02-04 10:53:47
558,Precision Coloring,precision-coloring,codecombat.com,5789587aad86a6efb5737020,Specify specific shades of colors using the rgb() CSS function!,medium,2,1,2025-02-04 10:53:47
559,Quizlet,quizlet,codecombat.com,5789587aad86a6efb5737020,Create a quiz of questions and group them using pseudo-psychological methods!,medium,2,1,2025-02-04 10:53:47
560,Up The Mountain - In Progress,1fhcutscene1b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
561,Following the Signs - In Progress,1fhm1l1l1b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
562,Around the Pond - In Progress,1fhm1l1l2b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
563,The Lonely Tower - In Progress,1fhm1l1l3b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
564,Tower Climb - In Progress,1fhm1l1l4b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
565,Escalation - In Progress,1fhm1l1l5b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
566,Stairway to Mystery - In Progress,1fhm1l1l6b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
567,The Acodus - In Progress,1fhm1l1l8b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
568,The Spirit Lands - In Progress,1fhcutscene2b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
569,Fixing the Light - In Progress,1fhm1l2intro1b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
570,Building a Path - In Progress,1fhm1l2l1b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
571,Building Stuff - In Progress,1fhm1l2intro2b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
572,Helping Hands - In Progress,1fhm1l2l2b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
573,Luminous - In Progress,1fhm1l2l4b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
574,Spirited Away - In Progress,1fhm1l2l5b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
575,Crystal Clear - In Progress,1fhm1l2l6b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
576,A Better World - In Progress,1fhm1l2outrob,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
577,Darkness is Coming - In Progress,1fhcutscene3b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
578,Trapping Darkness - In Progress,1fhm1l3intro1b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
579,Gauntlet - In Progress,1fhcapstoneb,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
580,Builder Things - In Progress,1fhm1l3intro2b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
581,Finishing Touches - In Progress,1fhm1l3intro3b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
582,Trapping the Dark - In Progress,1fhcutscene4b,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
583,The Beginning - In Progress,1fhm1l3outrob,www.ozaria.com,5d41d731a8d1836b5aa3cba1,No description provided.,Easy,1,1,2025-03-21 15:13:57
584,Searching for Star Wells - In Progress,1upm1l1cutscene1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
585,Down Twice - In Progress,1upm1l1l1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
586,A Fork in the Path - In Progress,1upm1l1l2,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
587,Fruit Loop - In Progress,1upm1l1l3,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
588,The Forest of the Fox - In Progress,1upm1l1l4,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
589,Syntax Story - In Progress,1upm1l1intro1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
590,Hidden Path - In Progress,1upm1l1l5,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
591,Silent Forest - In Progress,1upm1l1l6,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
592,Over the River - In Progress,1upm1l1l7,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
593,Broken Lands - In Progress,1upm1l1l8,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
594,Unexpected Guest - In Progress,1upm1l1l9,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
595,Ninjutsu - In Progress,1upm1cl1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
596,The Debugger - In Progress,1upm1l1ending,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
597,A Bug's Life - In Progress,1upm2l1intro1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
598,Chasing Dinner - In Progress,1upm2l1l1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
599,Fox the Friend - In Progress,1upm2l1l2,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
600,Dragon Traps - In Progress,1upm2l1l3,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
601,Dark Waters - In Progress,1upm2l1ending,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
602,Lights On - In Progress,1upm2l2l1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
603,Double Lockdown - In Progress,1upm2l2l2,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
604,Trio - In Progress,1upm2l2l3,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
605,Fading Shadows - In Progress,1upm2cl1,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
606,A Hero's Work - In Progress,1upm2l2ending,www.ozaria.com,5d8a57abe8919b28d5113af1,No description provided.,Medium,1,1,2025-03-21 15:13:57
607,The Phoenix Lands - In Progress,ch3m1l1intro1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
608,Pinefield - In Progress,ch3m1l1l1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
609,Forest Pace - In Progress,ch3m1l1l2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
610,Watch Out Tengshe - In Progress,ch3m1l1l3b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
611,Ready or Not - In Progress,ch3m1l1l4b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
612,A New Companion - In Progress,ch3m1l1l5b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
613,Into Danger - In Progress,ch3m1l2intro1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
614,A Dog Named Mouse - In Progress,ch3m1l2l1b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
615,Coding Mysteries - In Progress,ch3m1l2intro2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
616,Mouse's First Trick - In Progress,ch3m1l2l2b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
617,Doggie Diversion - In Progress,ch3m1l2l3b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
618,Variable Locomotion - In Progress,ch3m1l2intro3b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
619,Six Minus - In Progress,ch3m1l2l4b,www.ozaria.com,5e27600d1c9d440000ac3ee7,No description provided.,Medium,1.5,1,2025-03-21 15:13:57
